file,review_method,review_focus,finding_ids,sha256,status,verification
web/src/routes/app/reports/+page.svelte,Direct frontend source and backend contract review,"Route /app/reports: +page.svelte; display, actions, scope, amounts and errors",F033,c9b7a9ba61edde5722d139fea19b25671fb175a1b8e9e31bf1b2e4ffb2216fa5,inspected; findings open,Not executed; static audit only
web/src/routes/app/search/+page.svelte,Direct frontend source and backend contract review,"Route /app/search: +page.svelte; display, actions, scope, amounts and errors",,67f774e09dd47fdceb923025d0a09b3200384edeb249c823e776f6cdf40c293d,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/app/settings/+page.svelte,Direct frontend source and backend contract review,"Route /app/settings: +page.svelte; display, actions, scope, amounts and errors",,70bdbad636b1661f4632d7c22504581af88442d1d7a11f1fdfbc0e81c5394530,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/app/settings/billing/+page.svelte,Direct frontend source and backend contract review,"Route /app/settings/billing: +page.svelte; display, actions, scope, amounts and errors",F019;F027,8272690088fe8d86460ff9044d3f00967234afcad2cbf358569f27c0226970de,inspected; findings open,Not executed; static audit only
web/src/routes/app/settings/credit-policy/+page.svelte,Direct frontend source and backend contract review,"Route /app/settings/credit-policy: +page.svelte; display, actions, scope, amounts and errors",F027,d00c4aad48bd4b77467ef9c040f69473d1722d4f5e031256582f92ec72b45975,inspected; findings open,Not executed; static audit only
web/src/routes/app/settings/data/+page.svelte,Direct frontend source and backend contract review,"Route /app/settings/data: +page.svelte; display, actions, scope, amounts and errors",,2cfed63de1c0407b703b917e0d62c12c9daa013d9ea11b375e78c369fb964c33,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/app/settings/notifications/+page.svelte,Direct frontend source and backend contract review,"Route /app/settings/notifications: +page.svelte; display, actions, scope, amounts and errors",,61a12d6eb8b894953533c0e03ae8de53e40f2f9389a8a5c990bca8c6cead7858,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/app/settings/privacy/+page.svelte,Direct frontend source and backend contract review,"Route /app/settings/privacy: +page.svelte; display, actions, scope, amounts and errors",,cf61a8a34a488415d635d4437db2e78506e1ee4b74482b9b38adaf49bf8b80eb,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/app/settings/security/+page.svelte,Direct frontend source and backend contract review,"Route /app/settings/security: +page.svelte; display, actions, scope, amounts and errors",,189b3a483cef683811722a3551046b04f7e27aa9b103756b70223d12ac18701e,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/app/settings/settlement/+page.svelte,Direct frontend source and backend contract review,"Route /app/settings/settlement: +page.svelte; display, actions, scope, amounts and errors",F018;F027,2cc64e2155bd9962505bda4b00069eec19980c3c4c0347b3ec31a95f39f68a61,inspected; findings open,Not executed; static audit only
web/src/routes/app/team/+page.svelte,Direct frontend source and backend contract review,"Route /app/team: +page.svelte; display, actions, scope, amounts and errors",,908c093991e41df9a8bc4f85236b146f9e82698d64ab24d333f8cd83d685fbdc,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/app/trade-lines/+page.svelte,Direct frontend source and backend contract review,"Route /app/trade-lines: +page.svelte; display, actions, scope, amounts and errors",,428ddb7028c0a6c267b9f8eb834f716fef76a7a2658808e58ddbfaf6fa518c82,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/app/trade-lines/[id]/+page.svelte,Direct frontend source and backend contract review,"Route /app/trade-lines/[id]: +page.svelte; display, actions, scope, amounts and errors",,31847e5b0598522a66b16835f2470219c9f1b513f59a40ec31774e18ba2c9035,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/blog/+layout.svelte,Direct frontend source and backend contract review,"Route /blog: +layout.svelte; display, actions, scope, amounts and errors",,efda6f976f76ebadb9abea532136bad8190c0a530beaa71c457ab9a14ebcb373,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/blog/+page.server.ts,Direct frontend source and backend contract review,Route /blog: +page.server.ts; HTTP/SSR data and publication boundary,,4b2856f9b2c2ad4e4afed28f70a12e236f044cf48d46680d619499c56248f485,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/blog/+page.svelte,Direct frontend source and backend contract review,"Route /blog: +page.svelte; display, actions, scope, amounts and errors",,a07f180035f0f7b297040bceb961fc53b8dfa158177f5139e722be69c7bcbe46,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/blog/[slug]/+page.server.ts,Direct frontend source and backend contract review,Route /blog/[slug]: +page.server.ts; HTTP/SSR data and publication boundary,,bbd967f6e728e861b8c578c78915ceed729c2bd01cea1b230c50a5e12a4e8a3d,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/blog/[slug]/+page.svelte,Direct frontend source and backend contract review,"Route /blog/[slug]: +page.svelte; display, actions, scope, amounts and errors",,c7b0e1f0f117fca103b83be4a8ba7a46befe3db64879601a121b00ea0c214a25,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/blog/rss.xml/+server.ts,Direct frontend source and backend contract review,Route /blog/rss.xml: +server.ts; HTTP/SSR data and publication boundary,,006c3c817e543c01254e37eac09255e5188c222dc02205256e3253f7dcbb077f,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/blog/topic/[topic]/+page.server.ts,Direct frontend source and backend contract review,Route /blog/topic/[topic]: +page.server.ts; HTTP/SSR data and publication boundary,,7206e52fd8dcf4882746e25bdf3be17758d4041e53771180c0bede3ea76f06ef,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/blog/topic/[topic]/+page.svelte,Direct frontend source and backend contract review,"Route /blog/topic/[topic]: +page.svelte; display, actions, scope, amounts and errors",,88d6d15f38307961f422a7e477ec834873daf8d872bfbb924e715959536b3330,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/buyer-invitations/+layout.svelte,Direct frontend source and backend contract review,"Route /buyer-invitations: +layout.svelte; display, actions, scope, amounts and errors",,c386de8f204394d6f9c55bd878443f19db7da2812c497af858ac80397a8e3b60,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/buyer-invitations/[token]/+page.svelte,Direct frontend source and backend contract review,"Route /buyer-invitations/[token]: +page.svelte; display, actions, scope, amounts and errors",F028,5e8fb2833591e6ebf8605cd34900e9a3876b12f6c4976a75e5c68861b178f24c,inspected; findings open,Not executed; static audit only
web/src/routes/buyer/+layout.svelte,Direct frontend source and backend contract review,"Route /buyer: +layout.svelte; display, actions, scope, amounts and errors",,8b65b5e7853087aae8f8421eb1ad4c3b1c98ffb1007c804437e57af598462caf,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/buyer/+page.svelte,Direct frontend source and backend contract review,"Route /buyer: +page.svelte; display, actions, scope, amounts and errors",,d36053ec0c2fa25c7403077cbf58e339087be1da548b007813010ef15395f35a,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/buyer/amendments/+page.svelte,Direct frontend source and backend contract review,"Route /buyer/amendments: +page.svelte; display, actions, scope, amounts and errors",,6cb4fabde426a9512dee53294a46dd44cc9f66f152726e40649263956d5e3b84,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/buyer/credit-requests/[requestID]/+page.svelte,Direct frontend source and backend contract review,"Route /buyer/credit-requests/[requestID]: +page.svelte; display, actions, scope, amounts and errors",F029,712796ba7bd5a90c0789771ea1ab3cf10cfb21bd455b7917d888e3ad7c33b3c1,inspected; findings open,Not executed; static audit only
web/src/routes/buyer/disputes/+page.svelte,Direct frontend source and backend contract review,"Route /buyer/disputes: +page.svelte; display, actions, scope, amounts and errors",,6359f81b177ec83b901c0c2b78828cf8669066d86c29adfc51cc54246d23e88a,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/buyer/disputes/[id]/+page.svelte,Direct frontend source and backend contract review,"Route /buyer/disputes/[id]: +page.svelte; display, actions, scope, amounts and errors",,e61ab9bc40993e4e4b4b1d9bfe3831f1a69546c8e00b5ee832d3b839f4b97f3f,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/buyer/history/+page.svelte,Direct frontend source and backend contract review,"Route /buyer/history: +page.svelte; display, actions, scope, amounts and errors",,0c79b47894cbbb8fcee82e093cbea3e651d01b0f54a6312a78c7a1ee0e6fd7e1,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/buyer/mandates/+page.svelte,Direct frontend source and backend contract review,"Route /buyer/mandates: +page.svelte; display, actions, scope, amounts and errors",,581435895706754dda3843cab96a486a11f55e1037d296a14464ca6921797741,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/buyer/notifications/+page.svelte,Direct frontend source and backend contract review,"Route /buyer/notifications: +page.svelte; display, actions, scope, amounts and errors",,e8b1a979078ec14b5eb4b89063facf9a7728c24478269796ab9571d7df18c5e5,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/buyer/obligations/+page.svelte,Direct frontend source and backend contract review,"Route /buyer/obligations: +page.svelte; display, actions, scope, amounts and errors",,8f3e9bc95f76dabdb1c3ab12aa0ad08ec12ab2bd1f711cb9e06937e702300420,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/buyer/obligations/[id]/+page.svelte,Direct frontend source and backend contract review,"Route /buyer/obligations/[id]: +page.svelte; display, actions, scope, amounts and errors",,3259f54d11adc546a6f888eed34ef8d7414c836d63d6f85134f29ea8042d9689,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/buyer/payments/+page.svelte,Direct frontend source and backend contract review,"Route /buyer/payments: +page.svelte; display, actions, scope, amounts and errors",,577a0ce251afc0ab2437245f37ea8e20deae91cab4b38ff53a2b5cdf03177151,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/buyer/permissions/+page.svelte,Direct frontend source and backend contract review,"Route /buyer/permissions: +page.svelte; display, actions, scope, amounts and errors",,bfffffa98465b58f28c1748d447863dc0e32897f608901a44a0c3aff0b6f813c,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/buyer/requests/+page.svelte,Direct frontend source and backend contract review,"Route /buyer/requests: +page.svelte; display, actions, scope, amounts and errors",,aff713df31e80048d9838326d004c5718874f55b1bb318669e77e24eea20e7fe,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/buyer/settings/+page.svelte,Direct frontend source and backend contract review,"Route /buyer/settings: +page.svelte; display, actions, scope, amounts and errors",,565c1bc8233040b931b7b42561777173b073a6747b58371eead28666407c8985,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/buyer/trade-lines/+page.svelte,Direct frontend source and backend contract review,"Route /buyer/trade-lines: +page.svelte; display, actions, scope, amounts and errors",,0c8d71b2602fb39ce55200fa38df5f25786ad3a1cd8e201b7cd27929bc8e0a28,inspected; no separate finding recorded,Not executed; static audit only
web/src/routes/c/+layout.svelte,Direct frontend source and backend contract review,"Route /c: +layout.svelte; display, actions, scope, amounts and errors",,c386de8f204394d6f9c55bd878443f19db7da2812c497af858ac80397a8e3b60,inspected; no separate finding recorded,Not executed; static audit only
